Movie,Review
Mr. Wrong (1996),"Poor Ellen. She's finally getting some respect in Hollywood with excellent performances in such films as edTV, The Love Letter, etc, yet has to deal with having starred in this flop.

Talent such as herself, Bill Pullman, Joan Cusack, Dean Stockwell, Ellen Cleghorne, and the sensational Joan Plowright is wasted in this turkey.

I must admit however that it did start off promising - the typical single woman living in the shadow of recently married sister, meets nice guy, blah blah blah.. but went totally downhill soon afterwards. What caused Whitman (Pullman) to be such a hyperactive fool? And Joan Cusack and her feeb slave Bob? I love Joan, she's had some great roles (hence the 2 oscar noms) but not even her charismatic prowess can save this hairball. She has to deal with a brainless character who cuts couches and puts gum in Ellen's hair! Sheesh - and the Mexican kids?? Well, I laughed at that scene.. I found it to be quite racist also mind you.

Unfunny, unoriginal and uninspired right up to the end wedding where Ellen is in rollerblades or something and Joan is sporting a rifle. Spare me the hyperbole and give me my ninety minutes back.

2.5/10"
"Simple Twist of Fate, A (1994)","Let me start by saying that I am a Steve Martin fan and anyone who questions his ability to do serious work has never seen Grand Canyon. I picked up this movie with the intent of watching it with my kids, aged 12 and 6. About 15 minutes or so into the movie, after witnessing shot-drinking, a heroin needle and two people sharing a joint, I seriously considered turning the movie off. The fact is that once past these moments, the movie does begin to work as a more heart-warming family tale. What irks me however is that I don't understand why people making a movie that kids can watch have to resort to adult imagery in some feeble attempt to generate adult interest. If one wishes to make a grown-up movie with adult images, then by all means do so, but this movie simply does not work on that level; it maintains too much of a superficial and sweet flavor to be considered as such. So, why then, if I am watching a family movie, should I be forced to lie to my children about some of the imagery they are seeing? I certainly don't want to explain to them what heroin or marijuana is and the truth is that none of these images were necessary to the telling of the story.

Therein lies my biggest problem with this movie as a whole. There are simply too many small scenes and images that are forcibly interjected into the story without necessity. The baseball scene, the scene by the edge of the quarry as well as many other smaller moments almost seem randomly inserted into the movie as though after the final cut the producers felt they need 20 minutes more to fill.

My kids, fortunately, asked no questions, but did ask to watch the movie again the next day (a practice they inherited from their father), so I would honestly say that the movie does function on their level and I would recommend it to any parent who doesn't feel uncomfortable by the occasional adult imagery passing before their child's eyes."
Cronos (1992),"A new vision of the vampire myth involving an insect trapped in a device that grants immortality, an innocent grandfather, his all but silent granddaughter, a human monster and his victimized nephew.

An elderly antiques shop owner, Jesus Gris, and his granddaughter, Aurora, discover an unusually device in a four hundred year old Archangel statue. Gris inadvertently triggers the device which begins a change in him that not only slowly makes him more youthful in look and energy but infects him with an addict's consuming fixation for blood. Unfortunately for Gris, he is not the only one with knowledge of the device's existence and power, and he becomes the target of the dying businessman De La Guardia's desire for immortality at any cost and his violent nephew Angel.

Loved this film! Loved it! I've always had a thing for vampires and I really enjoyed this new view of the vampire mythology. This isn't just a new story of vampirism though, it is also a tale of family. The love, devotion, and acceptance of family is beautifully shown through the grandfather Jesus and granddaughter Aurora, as is the dark side of family, with it's violence, abuse and victimization, as shown through the obsessed De La Guardia and his nephew Angel.

Frederico Luppi is excellent as Gris. He brings a depth and ""every-man"" dignity to Jesus not often seen. A subtle, detailed performance.

Claudio Brooks is terrifying as the obsessed De La Guardia. A ""Dorian Gray"" portrait of a monster whose humanity lays in a tank with his diseased organs.

Ron Perlman is absolutely superb as Angel. He takes what could have been the average brute/thug character and gives him humor, depth, and the ability to evoke sympathy and, almost, forgiveness, from the audience.

Favorite line (narration describing the death of the Cronos device creator): ""His skin was the color of marble in moonlight.""

Definitely worth buying."
"Pallbearer, The (1996)","The DVD cover to this film describes it as ""wildly entertaining."" I find this characterization ""wildly"" inappropriate. Although it does have its comedic moments at the beginning (the funeral scenes are reminiscent of ""The Big Chill"" and the ""Chuckles the Clown"" episode of ""Mary Tyler Moore, the film smoothly evolves into a poignant story of Tom Thompson's(Schwimmer)search for the meaning of his life. He is hindered in part by his inability to get past an unrequited love in high school (played by Paltrow). Schwimmers's body language is so in tune to the emptiness of his character. His journey reminds me, once again of another film - Benjamin Braddock in ""The Graduate. Tom has three friends who give the appearance of having figured things out, but demonstrate their own frailties before the film is done. Barbara Hershey, in the role of the mother of the deceased, initially earns no sympathy, but by end of the film, there is more understanding, of if not empathy her character. (By the way, I mean no criticism in comparing this film or its characters to other film.)

Don't see this film if you're looking for a light-hearted comedy. It's not ""Friends"" or ""Shallow Hall."" It's a thoughtful film with an especially sweet performance by David Schwimmer."
"War, The (1994)","Welcome back to another edition of Adam's Reviews!! **queue in intro music**

Tonight's movie review is the drama The War (1994) where a young Lidia recalls an eventful summer, recounting that time when her twin brother Stu, who is played by someone someone before he was Frodo Baggins, Elijah Wood finds himself learning hard truths about life from his father played by the likeable Kevin Costner. Costner plays Stephen, a tortured soul trying to teach his young son the value of lessons he had learned during the war including positive lessons on social consciousness, but struggles to be a breadwinner for his family due to post-traumatic stress disorder from his service in the Vietnam War. The title not only refers to the Vietnam War, which although relevant to the story, it has a very limited place in the film, has more of a purpose referring to the literal war that the children continuously wage with one another over a treehouse. The war which each kid goes through is figurative in the sense that trying to battle the inner rage within each of them due to battling for identity and purpose.

The film is strong in narrative of the father and son relationship however I found it weird that the film was being narrated by Lidia, as the character herself did not have that much presence and content to be the focal point of the movie. It would have been nice to see this narrative from the brother or both kids to show the duality of each character. The film does well with reflecting on social issues found in this era, including social inequality, the root causes of war and the aftermath of it. To me the kids do well in this film by displaying learning harsh lessons of life and it was smart by the filmmaker to stray away from Costner, even though his character does have a strong influence to the overall story however the performance of the kids demonstrates and correlate with the previous wars experienced by their elders including battling and facing internal and external demons and bullies. The great scene in the movie is the final talk between father and son, where Costner goes to a different level of how a parent should be vulnerable with their child and teach them of the flaws and gaps in life however to understand how life is filled with miracles and these gaps can be filled in by one person's decision. A great example of this would be the 'cotton candy' scene. The only other noticeable supporting character is another kid actor LaToya Chisholm who plays Elvadine and her monologue of how she is struggling both at a domestic and social level is amazing - awesome job. Also a great nod to late 60s and early 70s tunes. An underrated flick with a strong story around the kids with great support by Costner, overall 7/10."
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),"""Menace"" is not funny. It tries hard - too hard. but rarely brings a smile. There is no acting, just mugging. One of the main characters wears a stupid grimace on his face the entire movie. No doubt as the less talented Wayans brothers starred, wrote and produced the film they were entirely blind to their lack of talent.

Menace consists of a series of unfunny, one joke skits. The punchline can be seen a mile off, but you have to wait until it all unfolds. No zippy one-liners or snappy dialogue here. Just one scene after another building up to the joke. The jokes themselves are juvenile. Loc Dog (the one with the perma-grimace) talks to a beautiful woman - but then she has ... bad breath and then she picks her nose and then, wait for it (remember you must always w-a-i-t) she farts! How funny is that? Ten-year old boys may find it funny as they won't have heard the jokes as many times before. Alternatively, if you like watching movies completely drunk or stoned then you will be able to follow along and may even find it amusing. The challenge will be getting drunk enough to reduce your mental state to the level of the movie without passing out."
"Adventures of Pinocchio, The (1996)","I really hate the Disney movie of Pinocchio. Why? Because it totally destroys the real Pinocchio's image. Pinocchio isn't a such kid-friendly story in his original BOOK (yes, it is a book, not a fairy tale) written by Carlo Collodi. It was a story for everyone yes, but it was also pretty dark and edgy too!

That's why I absolutely love this movie (and hate to the death that awful sequel). I know, like the Disney one, it doesn't follow perfectly the plot of the book, but the big difference is that it actually have MORE things from the book than the Disney one. Also, the book has a pretty long story with lots of things that are difficult to put in a hour and half movie (Roberto Begnigni tried to do that, and we all know that the result was horrible). The classic special effects without CGI are amazing and the acting is great. The style of the movie reminds me a little Terry Gilliam's ""The Adventures of Baron Munchausen"" (1988). This movie is really magic to me and it has all the atmosphere and style of the original book. If only people read more Collodi's book (wich is amazing) and watch less the Disney movie, everybody would agree with me.

This is by far my favorite Pinocchio movie, and one of my favorite movies of all time."
"Evening Star, The (1996)","Could be summed up by that sentence. There are some funny moments in it. Classic Aurora control scenes and blow-off lines. but it'a mess... The title could have been ""Terms of Endearment 2: Return to the Cash Cow.""

What could possibly be more unnecessary than a sequel to Terms of Endearment? Because the pivotal relationship was eliminated by Wingers exit in the first film, this sequel has no focus. What had been an amusing take on the funny and sad moments in an erratic mother-daughter relationship, has become a plot less holding pattern. There is no central emotional relationship to care about and the characters have little to do. They have not found a suitable foil for Aurora here. The relationship between Patsy and Aurora which had been quietly disagreeable, is now full-on antagonism. And that's a familiar, unsatisfying device to duct-tape a story onto.

If you were wondering what happens next after Terms ended, the answer is that the characters continued living. Whoopee. ""Star"" tries to milk tender emotions from you, but those feelings are given no foundation. It just moves on to some new unrelated emotional ""payload"" every ten minutes or so. Whether this went on for an hour or three (which it feels like) it just wears you down. The creators fail to understand that extraneous undeveloped characters (who've barely been introduced) can only deliver phony emotional epiphanies. It's so overwritten that superfluous sub-plots are M.I.A. for an hour at a time.

It has so many false endings, that I gave up shortly after Nicholsons odd, special-guest-star appearance. He arrives to spout some tender inexplicable pseudo-Oprah drivel. It's like it was written by Edna Ferber. It goes on and on and on..."
Four Days in September (1997),"When the Brazilian Government is overthrown by a military uprising, the result is a dictatorship over the people. With protests violently broken up on the streets, armed struggle is seen as the only solution and leads to the formation of the 8th October group (MR8). Desiring direct action, Fernando and Cesar join the group and are trained in weaponry and the likes. However during a bank job, Cesar hesitates to kill and is shot and captured by the police, while the others flee. It is this that gives Fernando the idea to kidnap the American ambassador in return for the release of 15 captured revolutionaries and bringing the events to the attention of the world. This film tells the story of the four-day hostage situation in the mid-sixties.

I'm not a particularly well-read person and there is a lot of history (even recent history) that I am simply not aware of and this includes the events and times presented in this film. For that reason I cannot really comment on the accuracy or level of detail containing in this telling but what little I have since gleamed from other sources tell me that it is pretty fair and close enough to being accurate. The plot is well told and is made interesting by the attention paid to the people involved in the situation; the drama and tension comes from them rather than false action sequences or stand-offs. The thanks for this should lie with the cast but also with the script that creates the characters and makes them 'real', meaning we find it easier to understand them and feel for the positions they are in. The historical context is well done and I did find it very easy to get engaged in.

The characters are where it is at and they are all very 'human'. We are never made to totally root for them because of what they are doing, but we are helped to understand why they are doing this and how hard it is for some of them to actually turn their words into action. Cardoso does this best and he is the real heart of the film and easily the most sympathetic character. He has good chemistry with Arkin, who does well acting in a foreign film. Torres does well to gradually soften her character as the film goes and it makes her more interesting than she was early on. Support is all pretty good with no really weak performances anywhere but the film mostly belongs to these lead three. The direction is good, capturing the feel of the period early on (where stock footage blends seamlessly into the main film) and producing tension without overdoing the style over substance.

Overall this is a pretty good film, telling a straight story using the characters to drive it forward and involve the audience. The film has tension but it comes from the people involved and the situations they face in the attempts to do the 'right thing'. The script delivers the characters to the actors and the actors are convincing in their delivery, producing an engaging and interesting film that helps deliver historical relevance in a miniature story."
"Little Princess, A (1995)","Alfonso Cuaron's A Little Princess (1995) is a delight to watch. From the very first moment, when a tiny spec of colour blossoms from the dark screen to form a scene from one of Sara's stories, it is positively captivating.

As a film, it is an enduring work, worth more than the sum of its parts. Indeed, all aspects of the film work together seamlessly. The script is excellent and the cast is strong.

Liesel Matthews provides a sensitive and emotional performance as Sara Crewe, her wide eyes alternately filled to the brim with passion, or achingly desolate. Vanessa Lee Chester provides a strong performance as Becky, and Eleanor Brom's calm, calculated performance prevents Miss Minchin's character from becoming caricature.

Emmanual Luzbeki's cinematography is stunning and artistic. The soundtrack is charming, and the scenes are filmed artistically, with a level of openness and approachability that is much to be commended. A dream sequence in the middle of the film where Sara sees neighbour Ram Daas in the house next door and dances to the drifting snowflakes is a triumph in artistry. The banquet scene, with its sumptuous mise-en-scene, is made resplendent with the joy exuded by the talented young actresses.

As an adaptation, it is a powerful piece; though it strays from the novel, it is done so tastefully, in the style of the novel, and the climax is both heartbreaking and incredibly heart-warming.

A Little Princess is precisely the type of movie every child should watch- and every adult. It goes to the heart of what it means to be human; to suffer, to live graciously, to love, to take joy in the small things and to take comfort in each other. It is a magical experience, and completely satisfying to watch. After seeing this film, you would have to be heartless to forget it."
Crossfire (1947),"This is an expertly made, moodily photographed and naturally acted piece of of entertainment. On the screen the action is minimal but in your brain, it's explosive.

So many themes are dealt with such as racism, bullying, coercive manipulation but what it explores best is the trauma which millions of people were experiencing when this was made - how to cope with the shock of not being at war anymore. For five or three years, for millions of people, their one sole purpose of their lives, their reason for existence was to win the war and to kill the enemy. Every day of their lives was motivated by hatred of the enemy, that defined who they were then one day everyone is expected to become a completely different person. This picture deals with how this adjustment is so difficult. Being a crime thriller it does this I think better than BEST YEARS OF OUR LIVES which was a little too sentimental for me.

From start to finish it's thoroughly engaging but one scene is particularly memorable. The only other film I can think of which gives you that terrifying sense of being so intoxicated that you don't know what's happening to you and don't care what's happening to you is TRAIN SPOTTING. Suffering from combat withdrawal, the character, Mitch drowns himself in booze, meets a working girl in a bar then has no idea what he's doing or where he ends up. His sense of reason has deserted him, like a good soldier, he just drifts along and does what he's told. This scene is exceptionally well made - you yourself experience his dissociation from reality.

The trouble for Mitch is that he's a prime suspect for a murder. This is the perfect start to a perfect film noir."
Koyaanisqatsi (1983),"Koyaanisqatis is an extremely unusual film, and by far one of the most unusual I have ever seen. It takes on the daunting task of portraying the history of the world until modern times (or the early 80s, at least) entirely without dialogue. It is a documentary of sorts, in that it is amazingly informative, but it is filmed like a Hollywood film. Expertly framed shots and flawlessly smooth camera movement and shot composition. There is an unbelievable amount of talent behind this film, both in the fascinating images that are presented and the mesmerizing score by Philip Glass.

It is a very slow moving film, but it manages to keep your attention because, in many cases, it is just so interesting to see the things that are portrayed and the way that they are shown. This is the only film, for example, where you can see a shot of a 737 approaches directly toward the camera over a hot runway in a shot that is possibly over a minute long with no movement other than the sluggish lumbering of the massive plain.

Godfrey Reggio takes Glass's score and places images over it that add to the sound and create an experience that is far greater than, as they say, the sum of its parts. The shots contain camera movement or lack movement, are sped up or slowed down, and have live sound or no live sound depending on the desired effect, and the end result is absolutely hypnotic.

This is a wonderful cinematic experience for people of all ages, and possibly my favorite thing about this film and it's successors is that, because they have no dialogue, they can be shown in any country in the world and not have to worry about subtitles or even altered meanings. This is a film for humanity."
Balto (1995),"Balto has been a favorite movie of mine ever since it came out. This is the touching story of an out casted half dog half wolf named Balto voiced by the talented Kevin Bacon who's voice added a slight charm to the Balto character. The story takes place in Nome Alaska in the year 1925. A sickness as stricken the town's children and with out the antitoxin which is located hundreds of miles away in town of Nanana, the children will surly die. The dog team sent to retrieve the medicine which is led by Balto's almost arch nemesis Steel, is lost in a horrible snow storm. Now it is up to Balto to find the missing sled dog team and bring the medicine back to Nome before it is too late.

This movie is so gripping, I can never sit through the whole thing without balling my eyes out. This movie has a great plot which is based of a true story, a wonderful cast of voice actors, and a vary flowing animation style. This movie is so gripping and compelling that it as inspired me to become an cartoonist. I loved this movie so much that some how I found out I have three copies of it in my movie library. Surly this movie is worth seeing or owning if it makes a 17 year old shows tears for it, or sets the course for his career. Call me a geek but this movie is perfect for any one who likes talking animals, old school basic animation, and happy endings."
"Star Maker, The  1995)","After the sicilian-themed ""Cinema Paradiso"" and ""Stanno Tutti Bene"", Giuseppe Tornatore returns with another motion picture heaviliy imbued into sicilian themes and modern history. The vehicle he uses expose the audience of what Sicily is, is by showing the daily travails of an intinerant quack who claims to be a movie talent scout that collects fees from the gullible audience for the expenses of the film trials and proofs. This ploy reminds Fellini's ""Il Bidone"", in which a populace of northern Italy of the 1950's is shown through the experiences of a group of four swindlers. In front of the camera, the individuals recite stories that are spontaneous to them. It may be a family story. It may be something they memorized. And sometimes it is something that in normal circumstances they would never reveal, but here, in front of a camera and a chance to be seen by the Rossellinis and the De Sicas of Rome, in just two minutes of trial length, they literally confess their lifetime secrets and beings to the screening record. All sorts of characters are displayed: Male and Female, Young and Old, Straight and Gay, Talkers and Mutes, Carabiniere and Brigand, Humble and Cocky. The Man from Rome, after listening to days and days from his ""clients"", he concludes that the sicilian populace is an ignorant one, something that is echoed by the doctor to whom he gives a lift with his truck to a rural site where a farmer was dying. The scene of the doctor arriving in a hopeless medical situation is reminiscent of ""Cristo Si e' Fermato a Eboli"". Interestingly enough, in that film, the main character *is* a doctor, who is advised by the Priest ""not to waste time with these ignorant people"". Interesting parallels between these two films. Moving from town to town with his beat-up truck, transporting his wares, setting up a makeshift tent in public squares, announcing his arrival through loudspeakers, and collecting money from the audience, we see Sicily. And just like Zampano' in ""La Strada"" by Fellini, he teams up with a woman that ends up in a mental institution. We see all the sicilian characters: the Carabiniere may be like one in ""Giorno della Civetta""; the Brigand may be like one in ""Salvatore Giuliano"", the Dongiovanni may be like one in ""I Basilischi"", and the indoor cafe crowds may be like the ones seen in ""L'Avventura"". Sicily is a state of mind. So many motion pictures have tried to portray it.

While the stories in ""Salvatore Giuliano"", ""I Basilischi"", and ""L'Avventura"" were current to when these motion pictures were made (early sixties), more recently made motion pictures about Sicily retroactively show a ""how it once was"" attitute by showing a nostalgic remembrance of the populace and their lifestyles. ""Kaos"" (1984) by the Taviani brothers shows an antiquated Sicily, contrasted with their more current ""Uomo da Bruciare"" (1962). ""Cinema Paradiso"" is also a retrospective of since-gone lifestyles and relationships. And this nostalgic attitude on the past, as if the old days were better, is a trademark of Giuseppe Tornatore, exemplified in ""Stanno Tutti Bene"" in which a father is deceived by his children on their professional career status. Even in ""Cinema Paradiso"" we get the impression that movie-going was better in the old days. The modern age and machine age brought us a detachment from each other. In rural societies, people are used to talk to each other. So are craftmen working in small apprentice shops. But in this modern age, telephone operators working in cubicles are not allowed to socialize (""Stanno Tutti Bene""). And out of loneliness, one can even die (""Stanno Tutti Bene""). So the old days of the rural south were better because people socialized. And our itinerant equivalent of Zampano' is here to show us, the audience, who his audience is, this populace of 1950s Sicily is. This motion picture shows great outdoor scenery of stone towns in Sicily. Great street scapes. Great town squares. Great ambience of small crowds in piazzas, and indoor inside bars and cafes. There are also some beautiful detailed scenes shot in architecturaly-interesting spaces, indoors and outdoors. The camera is moved around to show the dynamism of people moving about in a hill town. Historically accurate, there are outdoor scenes showing political party flags and posters of the Democrazia Cristiana of the 1950's and the Comunist Party congregations in the countryside attempting to regain farmland (seen intensively in ""Uomo da Bruciare""). But that is all I would reccomend seeing the movie for. Otherwise, I found the story weak, and the portrail of the characters silly, simplistic, and stupid. While in ""I Basilischi"" the characters are funny but intelligent, here we encounter people that we must assume are idiotic. The brigand, for example, is no Salvatore Giuliano. Even the kid that is asked to simulate orgasm is portrayed in a silly manner. With a large budget on filming a story about Sicily, I think here there was a wasted opportunity to make a potentially good movie, but lost its chance in silly portrail of its characters."
Amateur (1994),"Five years after making his delightful first feature film, THE UNBELIEVABLE TRUTH (1989), Hal Hartley wrote and directed this rather inferior film, his fifth feature. This film certainly has excellent acting by Martin Donovan, Elina Löwensohn, and Isabelle Huppert. (Donovan is still working with Hartley, and has just appeared in Hartley's latest film NED RIFLE (2014).) But Hartley does not pull off the extremely unpleasant story about some pretty unpleasant people. He goes for comedic effects including holding shots for long enough for us to laugh (hopefully), but he overdoes it and the whole thing does not work. Nor would one necessarily want to know what happens to those people anyway. And I for one certainly did not want to laugh about it, because they are all so disgusting that it simply is not funny. The film starts off with Martin Donovan lying in an alley in New York City, apparently dead. Elina Löwensohn is scampering around his body anxiously and then runs off in fear. Donovan then wakes up and can remember nothing, not even who he is. So far, so good, a promising start to an amnesia story. But then Hartley has ludicrously created a character played by Huppert who is an ex-nun who has left her convent and engages in sex fantasies, claiming to Donovan (whom she befriends) that she is a nymphomaniac who is also a virgin. So far not so good. It is too silly, and Huppert's gloomy expressions and attempts to make her character convincing by means of enigmatic frowns are not successful. Then we discover that the unknown persona of Donovan is not Mr. Nice Guy suffering from memory loss, as we have been led to believe, but instead a Mr. Extremely Nasty who murders and maims people and is involved in prostitution rackets. Charming! So we have a violent nutter who is mixed up with a pious nutter and also with a pornography star who is also a nutter, played by the always-intriguing and alluring Löwensohn whose talents are utterly wasted here. And it is all such a waste of time. Hartley should have torn up the hopeless script and written something worthwhile, but instead he went ahead and shot the damned thing. If we are meant to see anything profound in the resulting mess, I have yet to detect it. Time to move on."
Living in Oblivion (1995),"Just one of the most engaging, likable, watchable films I've ever seen.

What?!!! I am not going to write 9 more lines of fluff to satisfy some arbitrary requirement by the web site. You want a comment to improve the site? Stop with the 10 line minimum.

Brevity is the soul of wit. Q.E.D.

Now is the time for all good men...I could have Danced all night, I could have danced all night and still have begged for...

Oh, Hi, White Fang. Is that meringue pie for me?

The good ol' song of Wah-hoo-Wah, We'll sing it o'er and o'er... It cheers our heart and warms our blood, To hear them shout and roar."
Party Girl (1995),"""Indy Superstar,"" Parker Posey takes us on a journey of self worth by way of the Dewey Decimal System in Party Girl. A smug, hip independent filled with abrasive and annoying characters, it's slacker humor presented in deadpan, you find yourself searching desperately for a character of introspection who doesn't begin every sentence with a ""duh"" expression or some flamboyant display of self satisfaction.

Lower Manhattan underground hipster, Mary (Posey) throws an illegal ""sip"" that gets her busted and tossed in jail. In search of employment the immature Mary goes whining to her godmother librarian for work who grudgingly takes her on. Determined to succeed she embarks on the road to redemption.

Posey plays it infantile cutesy most the way which gets tiresome fast. The supporting cast is filled with a cacophony of bad acting and acerbic bores making snarky comments while the childish Mary acting out, playing ""I'm just a lil'girl,"" routine is supposed to be interpreted as adorably edgy. Insipid from start to finish."
Shallow Grave (1994),"Alex, David and Juliet share a flat together and are looking for a new flat mate to help fill the flat out. They see various applicants who don't fit until they meet the mysterious Hugo who is `interesting' and takes the room. Almost a week goes by and he doesn't come out of his room once, so they break down Hugo's door to find him dead with a suitcase full of money. To keep the money, they agree to destroy Hugo's body and draw straws to see who does the cutting. David ends up doing the deed but it affects him badly and he becomes increasingly erratic and paranoid. Meanwhile two criminals are dredging the underworld looking for the money.

Any film that can pose a moral question that stays with the audience is off to a good start and needs to build on it. That is the case here with the `would you keep the money' question - the answer being `yes' in terms of the characters here. The plot then sees the greed do what greed do best - feed paranoia and divisions between the characters. It's a theme that has been done before but is still well done here. The plot has weaknesses in logic and flow - David's paranoia doesn't totally go the way that seems most likely, rather the way that the film requires. Also the film doesn't build good characters. However what it does do well is turn up tension and drama very well - as the net closes and the characters start to turn on each other.

This is where the comparatively short running time helps - it keeps the whole thing from being onscreen too long to be analysed to death while you are watching it. I didn't question the weaknesses because I was caught up in the story. It has a good pace on it although it can't keep up the speed it set with it's stylish opening credits (which have been impersonated so often since). The final act is a fitting denouncement and, like I said, even if some of it doesn't totally scan the film moves along fast enough to cover it.

Despite the lack of really developed characters, the cast do really good jobs on the whole. McGregor is great - this and Trainspotting show how great it can be, just makes it harder to see him looking miserable in the Star Wars films. Fox is also very good, although she is a lot subtler than McGregor. However it is Eccleston who steals the film, even if he is required to go further than he should have in his downward spiral; contrast his character at the start and the end of the film, he did very well to gradually go from one to the other convincingly. The support cast is made up of familiar faces who don't really do that much - McCredie, Stott, Allen and Mullan.

Overall this is not without it's flaws but it works as a tight little moral thriller that is really enjoyable while watching it. And the ending will have you in the pub or on the message boards talking about it (in a good way)."
Reality Bites (1994),"Reality Bites is a movie I can currently relate with, as I have been recently suffering through post-college trauma. The movie has such a relatable premise, but I feel it could have been just a little better. But watching the movie provided me with the feeling that I am not alone in this ordeal. The movie was written pretty well and this is Ben Stiller's directorial debut, so a movie like this is not a bad way to begin a directing career.

Stiller's film is about a TV production assistant named Lelaina who is creating a documentary about post-grad life with her three friends: Troy who is a philosophical unemployed slacker, Vicki who is the manager of Gap, and Sammy who is trying to find his sexuality. When she meets Michael, an executive at an MTV-like studio, there is a chance her documentary can now go public.

The film is reasonably acted. Winona Ryder does a pretty good job as Lelaina, even if she seems a little whiny. I liked Ethan Hawke's character as his philosophy reminded of his character in the Before Sunrise series. Ben Stiller had a limited role, but he did a solid job. I also like Steve Zahn as the man trying to find out who he is.

Overall, Reality Bites is a decent movie because mainly it has a theme that people my age can relate to. The path to show this theme may not work as effective, but the movie was still mostly entertaining. I will say that the documentary shots got a little annoying at times, but the narrative itself is quite good.

My Grade: B"
"Pagemaster, The (1994)","After the smashing success Home Alone became Macaulay Culkin in a kid star an upcoming and promising adult star neither, sad fate he enters in a downhill aftermaths, what a waste, has turned in a puppet teen actor and now was buried career for good, he gave his natural gift to straighten this half-cartoon fantasy movie, bringing some strong names as Christopher Lloyd and some voices as Patrick Stuart, Whoopi Goldberg and Leonard Nimoy to named a few, targeting the great novels drove for kids audience, with charismatic book's stars.

A midclass smart boy Richard Tyler (Culkin) doesn't able get out of his own bubble afraid to do a simple up a ladder, often focusing in statistics to explains their fears, then came up an exit provided by fantasy gods to rescue the fated Richard forcing him get shelter in a library after a strong rainstorm, there he is received by an old clerk Mr. Dewel (Lloyd) to open the fantasy world to get in the marvelous classic books to overturn the wimp boy diving him in perilous cartoon adventures fully escorted the talking books as Fantasy, Adventure and Horror in a journey through the most classy books from all time as follows Dr. Jekyll and Mr. Hide, Long John Silver the famous pirate from Treasure Island, passing through by Moby Dick and his bleak pursuer Captain Aham, afterwards a flaming flying Dragon at final outcome.

Undoubtedly just an average attempt to make something unusual mixing a shorter opening usual picture and after a long cartoon feature film, it somehow didn't gets fire, pretentious at first glance whereof flimsy in any angle we can try assess it properly, I've to confess that stay a little bit disappointed.

Thanks for reading.

Resume:

First watch: 2023 / How many: 1 / Source: DVD / Rating: 7."
Love and a .45 (1994),"It's always fun seeing actors like Renee Zellweger early in their career. This was a somewhat entertaining romp if not a compelling intriguing story. Probably worth the time to watch but probably wouldn't watch it again.

ABOUT MY REVIEWS:

I do not include a synopsis of the film/show -- you can get that anywhere and that does not constitute a meaningful review -- but rather my thoughts and feelings on the film that hopefully will be informative to you in deciding whether to invest 90-180 minutes of your life on it.

My scale: 1-5 decreasing degrees of ""terrible"", with 5 being ""mediocre"" 6- OK. Generally held my interest OR had reasonable cast and/or cinematography, might watch it again 7 - Good. My default rating for a movie I liked enough to watch again, but didn't rise to the upper echelons 8- Very good. Would watch again and recommend to others 9- Outstanding. Would watch over and over; top 10% of my ratings 10 - A classic. (Less than 2% receive this rating). For Lifetime Movies for Chicks (LMFC), drop the above scale by 3 notches. A 6 is excellent and 7 almost unattainable."
