Movie,Review
"Jungle Book, The (1994)","Interested in seeing an action packed movie? If so, watch The Jungle Book live version. I really enjoyed it. This movie has so much action and suspense and follows the same storyline as the cartoon version but with so much more detail. The movie is about a boy named Mowgli who is taken away from his village after a tiger attack. He gets stuck on a runaway wagon that is on fire. After he manages to get off of the wagon he is too far away from his village and no one can find him. Mowgli is raised by a pack of wolves and grows up with a panther and a bear named Baloo. Eventually, he is found by civilization and his childhood love named Kitty. He then has to learn how to fit in with everyone. My favorite character in the movie is Mowgli because he tries really hard to fit in with everyone once he is found. He also tries really hard to always protect Kitty. He is a really good fighter and climber. My favorite part in this movie is when Mowgli finds a secret hideout where a lot of monkeys live. It is packed with mountains of treasures. He finds a dagger but then a snake pops out and tries to kill Mowgli. So Mowgli fights with the snake and eventually uses the dagger to kill the snake. It is really suspenseful. I recommend this movie for ages 6 and up. Younger kids might get scared watching this movie because there is a lot of fighting and suspense. Credit: Anthony Aranda, age 9, KIDS FIRST! Film Critic."
Red Rock West (1992),"Red Rock West is directed by John Dahl who also co-wrote the screenplay with his brother Rick. It stars Nicolas Cage, Dennis Hopper, Lara Flynn Boyle, J. T. Walsh and Timothy Carhart. Music is by William Olvis and cinematography by Marc Reshovsky.

When a promised job in Wyoming fails to materialise on account of an injury sustained in combat, Michael Williams (Cage) drifts into the town of Red Rock and is mistaken in a bar for a hit-man hired to kill an unfaithful wife. Tempted by the high cash on offer, Michael plays along and promptly finds himself in a web of intrigue from which escape is looking unlikely

Welcome To Red Rock/You Are Now Leaving Red Rock.

The studio didn't know what to do with it, a neo-noir flavoured with contemporary Western spices. Put out on cable in America and thriving on its limited release in Europe, it started to gain a cult fan-base. More so after a theatre in the Frisco Bay area started showing it and it made considerable coinage. Today it still remains more of a cult piece than anything else, which while it deserves more accolades and exposure, is still kind of nice for the fans, because it's like we have our own little neo-noir treasure all to ourselves.

Red Rock West is essential for the neo-noir heads and well worthy of inspection by the average modern day crime film fan. Plot wise it's a bit, shall we say iffy? Yet the twists, turns and characterisations are so deftly constructed and performed, it matters not a jot. Cage's ex- marine is an honest and decent guy who whilst down on his luck - punished for his honesty - finds himself in a vortex of mystery and murder that he can't escape from. His companions in this scenario are film noir staples, the femme fatale (Boyle) with a smoulder as big as her secret, the hit-man (Hopper) with a glint in his eye to accompany his callous leanings, and the shifty bar owner (Walsh) trying to off his wife whilst keeping his shady cards close to his chest.

As the tricksy plot unfolds in a haze of bad judgements and untruths, further pulsed by the vagaries of fate, it becomes apparent that Dahl wants us to know it isn't taking itself too seriously. There's a glorious scent of dark humour hanging in the air, an unpretentiousness about the whole thing that's refreshing. The look and feel is perfect for the narrative, the colour is stripped back to create a moody atmospheric surround, while the score and sound-tracking immediately brings to mind country and western tales of woe. Dahl knows his noir onions, but this is not just a homage hat tipper to the past, he understands what works in noir, be it the blending of the quirky with the edgy, or scene setting in locales such as a colourless bar and a foggy cemetery, Dahl gets the key ingredients right to deliver the goods wholesale.

The small cast come up trumps. Boyle as Suzanne Brown is weak if her femme fatale is pitted against the likes of Matty Walker or Bridget Gregory, but it's an adequate performance that doesn't hinder the picture. She is helped enormously, though, by having to share most scenes with Cage who brings his ""A"" game. Consistently inconsistent throughout his career, Cage, when on form is a joy to watch, here he gets to thrive as a put upon hero, shifting seamlessly between confusion and boldness, where incredulous looks are the order of the day with a side order of eccentric intensity. Hopper does what he does so well, amusing villainy, while Walsh is effortlessly menacing and suspicious. In small secondary support Carhart and country star Dwight Yoakam leave favourable impressions.

This is not an edge of your seat thriller, or a cranium bothering piece of dramedy, it's neo-noir done right. Where morality is grey at best and money is the root of all evil, it's slick, playful, cold blooded and absorbing. Hooray! 9/10"
"Bronx Tale, A (1993)","Here is a realistic-looking and an involving story of the street life in New York City's Bronx section in the 1950s and 1960s. Excellent acting and a good job of re-creating the era and site's atmosphere are main things going for this film. Also the soundtrack is very, very good. The main problem I have with the film is the fact that a cold-blooded killer is made to be the hero - a guy that you root for! Unbelievable.

Playing that killer is Chazz Palminteri, who outperforms the more famous and great actor and co-star Robert De Niro. Actually, the co-star is Lilo Brancoto, who was recently in the news for allegedly committing a major crime himself.

Anyway, supposedly this is Palminteri's story of his childhood and features him as a young boy and then as a 17-year-old. He has a straight father (De Niro) but looks up to the area's Mafia leader ""Sonny"" (Palminteri), who takes the kid under his wing for not ratting on him when he witnessed him killing someone.

It may have a bad message, and gives a couple shots at the Catholic Church along the way, but the characters and the story keeps one tuned to the screen for the full two hours. It was good to see De Niro play the honest, hard-working bus driver who wants his kid to have character and not emulate the local hoods.

This is a not a movie for those who wince at the f-word because it's used frequently. This is more of man's movie, really, with males dominating and some good advice on dating and what to look for in women! ""Sonny,"" despite being a killer, is shown to be a caring, compassionate guy who cares about young ""Calogero"" (Brancoto, and earlier as a 9-year-old played by Francis Capra).

There are so many mixed messages in here - good and bad - it would make your head swim, but it is a crime film very much worth investigating."
Rudy (1993),"Rather than repeat the many parallels to Rocky etc., or concentrate on the underdog prevails theme which is obvious, Rudy's value reaches beyond himself. Football is a team sport and though Rudy may become a mediocre component of the team from a strictly athletic point of view, his dedication and doggedness actually provide the team with an intangible ingredient.

The inspirational speeches Rudy practices repeating early on are more or less done as a fan of Notre Dame. His efforts when actually there transcend the fan and become inspirational by example. The story may be rather simple and the ending predictable, but what's wrong with a true-life based account that makes one feel good? A movie I would recommend dragging one's children to see. They may not like or understand football, but that is not what it is really about. It is about values, and good ones at that.

The chances of this being shown on MTV are slim."
Short Cuts (1993),"This is without a doubt my favorite Robert Altman movie!!! The immense amount of acting talent in the film is incredible!! All of the different story lines pan out to whereby a myriad of instances effectively depict how people really are, and not how they perceive themselves to be!! The emotional augmentation of introverted feelings and quirky lifestyles in ""Short Cuts"" manifest themselves to a point of rudimentary selfishness with virtually every one of the pivotal characters in the film!! The lack of a necessary and preliminary confrontation with everybody ultimately leads to a copious quantity of latent hostilities!!! Taciturn proclivities become a lethal weapon for all of the running characters in this movie!! ..Social mediocrity is not just about an inadequate household income, or a meager pecuniary net worth, but also, how the average person lacks the psychological stamina to candidly assume his position on any given issue, whether it be personal, political or otherwise!! Robert Altman itemizes a devious element of human interaction that ruthlessly erupts a plethora of instances which illustrate a mollified functional insanity through a fusillade of formidable and tumultuous bits and pieces!! I for one, found this approach to be extremely intriguing!! I indulged the entire genre of this film with a macabre enthusiasm. An integral motif to this movie became a case of everyone's situation getting relegated to the despondent plight of accepting the ramifications of avoidable character inadequacies!!

Let's delve into some of the characters: You had a lot of the ""Sex, Lies and Videotape"" cast (Andie McDowell and Peter Gallagher)With them, you encountered a lot of the same agitated torment!! Jack Lemmon had a bit role, he was very believable as an apathetic prototype of the fragmented curmudgeon!! Lily Tomlin exemplified the impervious lower middle class deviate to an empathetic state of reasonable plausibility in this film!! She was constantly stalemated by everyone around her, and ultimately became the proverbial victim of her isolated environment!! The typical L.A. Cop was so believable!! He thought he was God's gift to the world! As a matter of fact, all of the segments in ""Short Cuts"" were superbly executed, however,the segment I found to be the most fascinating was the YUPPIE couple that this movie paired off!! (Julianne Moore and Matthew Modine) They were the urban W.A.S.P.'s who became afflicted by modern immorality!! Attempting to be appropriately ""Liberal"", their basically provincial ideas inhibited them from properly communicating with each other!! This revelation emanated a volatile rancor which was about as subtle as the United States surprise attack of nuclear fireworks on Hiroshima and Nagasaki at the end of WWII!! All of the correlating plots to ""Short Cuts"" are intertwined, one picking up where the other one left off, as they all seem to be tossing around a Frisbee of absolute moral oblivion and debauchery!!

SO!! What was the resonating potpourri of philosophies in this movie? What was the aggregate collage of convoluted ethics? What was the proletariat's's pot luck stew of calamity here? As it turns out, the most crucial dilemmas in ""Short Cuts"" were the inane ones: No birthday cake!! My wife is not wearing underwear because she thinks she's one of her paintings!! The ubiquitous and arrogant attitude of ""Because I said so!!"" I need a part time job, how about phone sex? The utterly trite and solicitous plea of ""It should not be that difficult to understand that I just do not want to accept responsibility!!"" Enmity in my present and previous domiciles is the prevailing villain for motivating my belligerence!! Last but not least, we all got away with something!! Watch the movie to find out what!! Robert Altman's compendium of cosmopolitan neurotics evokes a precarious form of nauseating reality for all parties concerned!! I thought this film was excellent because the characters were all indisputably self serving!! Add insult to injury, they were not even good at it!! Such a peculiar depiction of these thwarted individuals throws caution to the wind about receiving an Oscar, and focuses more on Altman's quest for professional integrity!! The petty preoccupations of such non-corresponding individuals, as demonstrated in ""Short Cuts"", would indicate that perhaps the most coveted accolade in which Robert Altman wanted to be the recipient of was one of accomplishing a unique perspective of audited emotional reality!!!! ""M*A*S*H was Alman's trophy case movie, ""Short Cuts"" is more of an alternative film which spurred on a heinous angle of domestic identification!! Whether they are burdened with financial problems or not, everyone in this film is seeking an unearned gratification of one form or another!! ""Short Cuts"" is very similar to the movie ""Crash"" I am probably one of the few people who likes it better, ""Short Cuts"" engages in an insidious perspective of human behavior on an intellectual level. People's afflictions in ""Short Cuts"" were cerebral!! In the movie ""Crash"" they were about violence!! More movies should pinpoint the pejorative aspects of human nature like ""Short Cuts"" did!! People are more like this movie portrays them to be than they are on generic television programs!! I guess convictions and societal accountability are just entirely too much trouble!!"
Tombstone (1993),"When you think of the 'Wild, Wild West', saloons, sheriffs, shoot-outs, and cowboys are some of the things you might think of as essential to painting a portrait of the old west. Well, this movie shows just that, but not in a cheesy, run of the mill sort of way. This is the story of Tombstone.

Tombstone stars Kurt Russell as the legendary Wyatt Earp, the U.S. Marshall known for 'keeping the peace'. He and his two brothers Virgil (Sam Elliott) and Morgan (Bill Paxton) decide to head out to the town of Tombstone. It's a place where you can make it rich and quick, too. Wyatt decides to grab a share of the local saloon/casino called The Oriental. Making all of this money and having a good time is all they want to think about. They just want to leave they're past behind them. Doc Holiday (Val Kilmer) wants to do the same thing. With his lung condition worsening, he is trying to live life to the fullest...that is gambling, drinking, smoking, and doing his ""marital duties"" with his wife Kate. A traveling group of actors and performers roll into town put on a show for Tombstone. Josephine Marcus (Dana Delaney) and Mr. Fabian (Billy Zane) sweep the town off of their feet with their charm and talents. Josephine is attracted to Wyatt's ruggedness and mystery. Wyatt tries not to be tempted even though his drug addicted girl friend doesn't help his cause much. With all of this going on in Tombstone it seems like it will be easy sailing for Wyatt and his crew...until they have a run in with the Cowboys.

Led by Curly Bill Brocious (Powers Boothe), this gang has been terrorizing the west for a number of years. They are the law in the town of Tombstone. They influence everything from the sheriff to the saloons. When the local marshal is shot by Curly Bill, Wyatt locks him up this is when the cowboys start to make trouble. Virgil and Morgan soon sign up as the new Sheriff's in town and Wyatt doesn't want any part of it. Doc has become enemies with one of the quickest and skilled guns in the west named Johnny Ringo (Michael Biehn). When Wyatt is forced into help keep the peace, there is the showdown at the O.K. Carral that would just become more of the legend of Wyatt Earp and his band of law men.

Tombstone is a great film with a lot of action, drama, and even some comedic moments. The screenplay is fantastic with Wyatt Doc having some great conversations. Russell, Kilmer, Elliott, and Paxton all give good performances. Kilmer especially shows his range as an actor with his charm and charisma not scene in this way before. The ailing Doc Holiday is an interesting character to portray and Kilmer nails it. Along with Doc, Wyatt couldn't be just another law enforcer. He had to have a soft side and a mean streak as well. Russell give Wyatt a feeling of accomplishment, like he has done what he has set out to do. But when things go wrong, he is the first one you want on your side.

Fans of westerns, have no fear because Tombstone is hear! This magnificent film is worth more than one viewing and I'm sure you'll agree."
Courage Under Fire (1996),"I like a movie that brings actor's or actresses out of their comfort zone and has them branch out. In this case TV comedian Bronson Pinchot and romantic comedy queen Meg Ryan. They each do a good job with their characters and hold their own. Denzel Washington I believe could have done a bit better but the story itself was a tough sell. Lou Diamond Phillips a all around actor I thought stood out and Matt Damon who went to extremes for the role was good. In all a complex story of should a woman be awarded the Medal Of Honour and be the first female recipient to do so. The Pentagon however wants this to happen but a investigation starts to prove otherwise if she was courageous under fire. As the story unfolds we see different perspective thoughts on what went down. Each time the story is told is different telling it as if she was a coward, too bossy or not of sole mind. Once we get to the guilt wrenched soldier for a second time do we see what really went down.

In all a interesting story that could have been better than it was. Still it's enjoyable and doesn't try that hard to be something else. We see a lot of struggle with Denzel Washington as Sterling who is battling with his own demons and investigating a MOH case that has it's ripples. The characters could have been more emotionally played out which Matt Damon does and outshines most the cast.

I liked it for what it was and not being a big war movie fan do say it's a better than average movie not really based on combat but it's aftermath. The ending leaves I think a question mark on the main character (Sterling) played by Washington in if he gets the help he needs to overcome his guilt. Again a enjoyable movie that'll keep you entertained."
Dragonheart (1996),"My Take: Special effects are the driving force of this pedestrian, workmanlike Medieval adventure.

DRAGONHEART is a big budget, special effects-laden epic with some very neat CG the likes of those in JURASSIC PARK, perhaps even better. Thanks to CGI, the dragon here is no longer a clumsy puppet or a stop-motion animated character. The special effects creation here shows how fast special effects can progress over years and years of development. In terms of plot and characters, DRAGONHEART is only partial developed. The characters here lack more interest and the whole plot can't make it all good in the 103 min. running time.

Ironically, the most interesting character in the film isn't any of the human characters. It is the character of Draco, the CGI dragon which also features another great leap in special effects, it's voiced by Sean Connery. Given Connery's voice, the character is very interesting and screenplay gives him more interest than any of his human counterparts. His sparing with the human character Bowen (played by Dennis Quaid) is amusing, even if his counterpart isn't exactly as interesting as he is.

Other than Draco, the humans aren't very fancy. The hero, Bowen the dragon hunter, although played finely by Quaid (planting his tongue firmly in cheek), the script has not much to offer to him. The villain, played with a sly tongue by Brit David Thewlis, is practically an interesting character, but the script gives him less to do later. The great cast also includes Julie Christie, Jason Isaacs, Dina Meyer (from STARSHIP TROOPERS) and Pete Postlethwaite, all pretty good. The story didn't hold my attention for the entire running time. Perhaps its my lack of interest in the story that prevents it from getting into me.

DRAGONHEART isn't unwatchable, not to the very least, but I must say I didn't actually enjoy most of it. It has a number of fun scenes with Connery's voicing of Draco as well as some pretty neat action scenes, but it ain't perfection.

Rating: **1/2 out of 5."
James and the Giant Peach (1996),"A young boy named James Henry Trotter (Paul Terry) is sent to live with his cruel and vindictive Aunts Sponge (Miriam Margolyes) and Spiker (Joanna Lumley) after James' parents are killed by a rhino. After saving a spider from being killed by his aunts, James is met by a magic man (Pete Postlethwaite) who gives James a bag of magical crocodile tongues that will make his dreams come true only to inadvertently trip and lose them. One of the tongues works its magic on a dead tree on Sponge and Spiker's property that ends up growing a peach to gargantuan size. Sponge and Spiker rake in massive admission fees from their exhibition of the peach, while James is still as miserable as ever. While cleaning up the trash around the peach James eats a piece of it which unbeknownst to him has a crocodile tongue in it and an opening in the peach reveals itself and inside are giant anthropomorphized bugs elegant and dignified Mr. Grasshopper (Simon Callow), abrasive, boastful, but ultimately good-hearted Brooklyn accented Mr. Centipede (Richard Dreyfus), sweet motherly Mrs. Ladybug (Jane Leeves), demure but strong Miss Spider (Susan Sarandon), neurotic and constantly panicked Mr. Earthworm (David Thewlis), and sweet, elderly, and slightly confused Mrs. Glowworm. Following a series of events that results in the peach rolling into the sea with James and the bugs inside it, the group head for New York City (as James' late father had promised him) meeting several surreal encounters along the way.

James and the Giant Peach is an adaptation the 1961 book of the same name by author Roald Dahl. Disney animator Joe Ranft had attempted to convince Disney staff to produce a film based on the book as far back as the early 80s as Ranft had been enamored with the book since reading it as a child. Disney refused due to the expensive animation process as well as the weird subject matter which was very ""dreamy"" and episodic. Disney eventually acquired the rights in 1992 from Dahl's widow Felicy and began developing the film. Dennis Potter of The Singing Detective and Pennies from Heaven wrote one of the early drafts but was ultimately rejected due to being too ""dark and bizarre"" with one sticking point being the shark attack episode having the sharks be Nazis. The final draft is attributed to Karey Kirkpatrick, Jonathan Roberts, and Steve Bloom. Henry Selick was brought on to direct, but there was debate on how to approach the material with Disney skeptical of the stop-motion process and whether the film should be entirely stop-motion. Eventually Selick opted for distinct live-action and stop-motion sequences abandoning the idea that James would be a live-action actor interacting with stop-motion elements (thought some parts do feature such an approach). Upon release, critical reception was positive with many complimenting the creativity of the visuals, characters, and animation, while the story and live-action elements were subject to some criticism. The movie was also an underperformer at the box office opening at number two behind Primal Fear and making $28 million against its $38 million budget, a step down from Nightmare Before Christmas' $50 million. The movie did eventually do better on home video and attained a cult audience that appreciated the weirdness on display, and while there's a lot to admire there's also issues in the storytelling and execution that keep you from being fully engaged.

To start off on a positive note, James and the Giant Peach has a unique look. In contrast to the twisted and dark iconography from Nightmare Before Christmas, James and the Giant Peach has its own visual identity with softer designs, brighter colors, and grander scope and it provides a unique experience separate from Selick's visions of Christmas and Halloween Town from Nightmare. The movie features a wide array of noted character actors providing the voices of the giant bugs and thanks to Selick's animation on the distinctive models as well as the actor's vocal delivery we get a good sense of who these characters are as well as their personalities. Paul Terry's does perfectly fine as James even if he's maybe a little uncertain in his performance, but since he's established as an audience proxy it works for the direction they take. The live-action sequences in the film were and still are slightly divisive and while I can understand why, for the style they go for I think it works. The sets are designed to look deliberately artificial looking but also timeless and there's an attempt to emulate the contrast of something like 1939's The Wizard of Oz, and while it doesn't quite work to that level, it's probably in the same messy but appealing section of something like 5,000 Fingers of Dr. T.

The writing in the film is probably the biggest issue as it's a very loosely structured narrative with a lot of surreal elements that don't have much internal logic even before James goes on his journey. One such element is the weird recurring motif of a rhino made of smoke and lightning that ""gobbled up his poor mother and father"" and what's supposed to be sad is just kind of left confusing because it's delivered in a blink of an eye with James' Parents gone within an absurdly short amount of time. The strangeness of James' Parents' death is so headscratching that it kind of makes the rest of the fantastical journey James takes on the peach with robotic sharks and undead pirates seem reserved by comparison. The movie is also a musical but unlike the songs from Nightmare Before Christmas, the soundtrack provided by Randy Newman just isn't on the same level with a lot of the songs feeling very similar to each other and never standing out. Randy Newman writes four songs that appear in the film (and one he sings over the credits) and the songs ""My Name is James"", ""That's the Life For Me"", ""Eating the Peach"", and ""Family"" just feel like they're here to extend the runtime rather than serve any narrative purpose as they're basically just dead stops in the already loose narrative that don't convey any character information nor sound all that memorable.

James and the Giant Peach has deservedly been recognized for its ambition and creativity, but it's also a slightly messy film with elements that don't come together like they should. While the movie's atmosphere, visuals, and characters have charm to spare, the writing struggles in giving substance to the dream-like episodic nature of the story. While the movie won't be to everyone's tastes it's too unique and strange of an experiment to deprive yourself of."
Trainspotting (1996),"Renton is trying to to clean, but the world of drugs is a fun and exciting one, plus his circle of friends are specialist drug users.

It's a classic, brilliant movie, one of the greatest British movies of all time, just as Lock stock did, it truly manages to capture, the feeling, spirit and very essence of a 90's Britain.

That opening sequence is awesome, so much energy, it really sets the tone for the film. At times it's fun and uplifting, and times it's downright bleak and harrowing, the baby scene is truly upsetting.

Renton is perhaps the central character, but Sick Boy will forever be my favourite, who will forget that tongue.

If you're considering taking drugs, or are close to slipping off the wagon, I'd recommend watching Trainspotting, there are some opinions out there that suggest the film glamorises drug taking, I'd argue the truth is far from it, you really do get to see the bleak side of drug taking.

The soundtrack is still awesome, you'll be downloading Born Slippy once the credits have rolled.

Awesome movie.

10/10."
"First Wives Club, The (1996)","This movie belongs to Goldie Hawn! She is excellent in her part as Elise Elliot and isn't afraid of sending her own persona up. Her apartment is decorated everywhere with pictures of herself in glamorous positions, she drinks and smokes a lot and is constantly having cosmetic surgery but will only admit to that she has been ""freshened up"". But Midler and Keaton are also very good. Midler manages to deliver wise-cracks in her usual manner, but is still actress enough to display true sorrow about her failed marriage through facial expressions alone. Keaton, who has the slightest material to work with of the three, is actually the sweetest of the lot, and you do feel for her and understand her anger when her husband dumps her just after he's been sleeping with her. The supporting cast couldn't be bettered either. Maggie Smith should have been on screen more I think, her reactions towards Sarah Jessica Parker during dinner are priceless! Honorable mentions also goes to Hedaya, Berkley (who's coffee conversation with Hawn is a hoot!) and the before mentioned Parker. But the film, which starts in full gear, looses some steam towards the end. There should have been a twist or two in the ending. And some scenes to seem to be tacked on as an excuse for including others, for instance the girls talk about singing. But otherwise very entertaining and it is a joy to watch three outstanding actresses doing their stuff and apparently enjoying themselves immensely!"
Matilda (1996),"Matilda is not without a certain charm, a charm that has you take to it come the death. You sense that children watching it will enjoy the way it depicts imperialistic grown ups implementing their rule upon young kids, of whom appear to think they know the way of the world, and then later failing to hold up said values as the tots, or singular 'tot', garner revenge and strives to put everything straight in the way they initially envisaged. There is enough to watch and get involved in, a Carrie-esque spin on what would normally be described as Disney does Kitchen Sink drama, as lowly people get in foggy circumstances and expressing their philistinism at any occasion they get - the Home Alone inspired finale does not do enough to extinguish what is a colourful comedy-drama about some rather delicate issues thrust through a tough blender.

True, the film is about a very young child getting their own way over certain adults; but when their respective 'own way' is as indelible and forward thinking as it is in Matilda, who's complaining about, or indeed accusing, the text of exuding disrespect towards superiors whilst neglecting authority? In the case of the Danny De Vito directed 1996 film Matilda, those adults are narcissistic parents and tyrannical head-teachers; head-teachers so stubborn that, in spite of the fact the film unfolds in America, make it so that the doors to their offices sport the very British ""Headmistress"" engraved on a plaque as opposed to the more American ""Principal"". Later on, we find out such a Headmistress, Mrs. Trunchbull (Ferris) even represented Great Britain at the 1972 Munich Olympics in the Shot Put discipline - one wonders if Team GB's true-to-life athlete from that year in that event ever got round to seeing De Vito's film, and if so, at all got a kick out it.

But we'll come to said headmistress. First and foremost, there is Matilda, who is deftly played by a certain Mara Wilson. Matilda is the daughter to Zinnia Wormwood (Perlman) and Harry Wormwood, played by Danny De Vito in a role thus seeing him contribute to the film in one of three capacities (the others being the narrator, who's incarnation is not linked to the body of the movie, and that of the aforementioned director). When we first witness her coming into contact with Harry and Zinnia on the day of her birth, we observe how different they both look in comparison to the other parents at the hospital whom are welcoming newborns; maybe it has something to do with the fact the Wormwoods' first born, Matilda's older brother Mikey (Levinson), arrived before her and had all of that attention and love parents lavish upon their babies, whereas those other newfound folks are here experiencing it for the first time. Whatever it is, and in spite of the fact it is no excuse at all, the fondness for childcare and such has long since evaporated from the Wormwoods as we witness Matlida develop through the stages of growth into an infant.

In this sense, she had to, because any other child would have died. Her father, Harry, is a short and stocky individual; a slimy and fast-talking businessman; an optimisation of greed, a man about as oily and greasy as the mechanical interiors to those second-hand cars he flogs to unsuspecting customers when many-a thing are wrong with them. Zinnia, her mother, is a stick-thin beauty obsessed vanity piece with a thick New York City accent and an enclosed mind to match; a woman too old to be dressing as loosely as she does and too ignorant to anything to notice everything that is wrong around her. What little joy she has with her parents during the early stages of her life occurs when she plays practical jokes on them; a scene at a restaurant after they've all gone out for dinner begins with a shot of a tray of cakes being wheeled out of the kitchen and around the bunched up tables – then we realise Matilda's father has his hat stuck to his head on account of some super glue, and if we cannot anticipate the messy end to the scene involving said cakes, we just aren't trying hard enough.

It is whilst at school that the events which set in motion Matilda's change in life occur, only it is initially a school run by the aforementioned Agatha Trunchbull and it isn't so much a school as it is a prisoner of war camp - a place with high fences accompanied by barbed wire; a solitary confinement room as well as, and it'll probably upset others more than it did me, a large brick chimney on top of one of the more lower key structures in the compound which acts as a somewhat misplaced piece of concentration camp-like iconography. At school, she meets the wondrous Miss Honey who's played by actress Embeth Davidtz of whom, rather unfortunately in its keeping up to speed with the previous point, three years earlier starred in Schindler's List. Miss Honey is Matlida's teacher; a prim, slim and elegant person; an intelligent woman with a delicate look about her, someone is stark contrast to Trunchball's big blundering brute of an authoritarian – where Miss Honey will waltz around her classroom clutching a flower by its stem implementing education, Trunchball will stomp around the playground wielding a riding crop instilling fear. The film is one of the more uplifting movies about human suffering, a piece with a nihilistic edge seemingly desperate to burst out but settling for something fantastical and rounded so as to not be too divorced from its audience. It's a very difficult film to hate, a very easy film to get into but a tough film to feel an awful lot more than indifferent about."
"Philadelphia Story, The (1940)","The excellent play by Phillip Barry, is the basis for the delightful transfer to the screen. The choice of George Cukor as its director seems to have been made in heaven. Indeed, Mr. Cukor clearly understood what was needed to make this film the classic it became. George Cukor's contribution, as well of the magnificent screenplay, by Donald Ogden Stewart, make this a timeless comedy that looks as fresh today as when it was originally released.

It helps tremendously that Katherine Hepburn had played Tracy Lord on the stage and knew what made her tick. Ms. Hepburn, an actress of enormous talent, is the embodiment of this society woman. Katherine Hepburn clearly understood her character. Having come herself from a privileged family, she was able to get deep inside her character. Tracy Lord is going to be married to George Kitteredge, a man from her own social circle. Deep down inside, Tracy can't get her mind from the man she really loves, the rascal Dexler.

The casting of Cary Grant as C.K. Dexler was a touch of genius. Mr. Grant had played opposite Ms. Hepburn before. He was an actor that always delivered and was always a welcome addition to any of the movies of the period. Mr. Grant, with his good looks, makes the perfect man to play the part. As Dexler, the man who broke Tracy's heart, he returns just before the wedding, perhaps to remind her he's still loves her and can't get her out of his mind.

James Stewart was the other happy casting of ""The Philadelphia Story"". He was relatively unknown to the movie going public, but he left his mark all over the picture. As McCauley (Mike) Conner, this actor was perfect. As the tabloid reporter infiltrating the society wedding he proved his impeccable sense of timing.

Ruth Hussey, contributes to the film in unexpected ways. Virginia Weidler, as Dinah, is irresistible. The rest of the ensemble cast is a director's dream. Mary Nash, John Howard, Roland Young, John Halliday, Henry Daniel and the rest, are perfect.

""The Philadelphia Story"" will keep delighting audiences for many years to come."
