Movie,Review
Nadja (1994),"In New York City Nadja, her brother and their slave come to terms with the murder of their father by Van Helsing. Meanwhile the girlfriend of Helsing's nephew, Jim, is taken as a drone by Nadja. Jim and Van Helsing set out to stop the reign of the Dracula family and stop their blood lust.

I didn't even know this was about the Dracula legend when I sat to watch it, just the title drew me and the cast sounded quite promising. The black and white, shaky shots, post modern slant and grainy camera work were both a draw and a turn off for me. On one hand it was very arty, deliberately sticking a finger up to the mainstream. I dislike this feeling - one that the multiplex crowd are unworthy of any film and that the director wouldn't care to have their film be successful and hence uses such things with abandon. However it also made the film much more imaginative and interesting if it had all been full Technicolor with steadicam and nicely framed shots, it was pretty hip and I enjoyed it even if I felt like it was aimed at the art crowd rather than just being a film for anyone or everyone.

The story is quite good, albeit just a twist on the old story of Dracula. The script is where the main difference lies. It is quite talky a film but it is better for it. The dialogue is a little pretentious at times but it is interesting and involving. In terms of characters I'm afraid it falls down quite badly - the grainy images and dialogue that is far from `down to earth' stop the characters from ever being real people or even characters that I felt deeply involved in - but happily it wasn't to the point that I was completely disinterested in them. That's not to say it was great - but it was different enough to keep me interested, even if I wasn't gripped by it at any point. Likewise with the direction, I felt there was imagination but that it went too far to the point of just being experimental and arty for the sake of it. If you are making a film with as good a cast as this had then why on earth would you use a child's camera unless you were trying to be arty? This mindset did feel through the whole film and it was, as I've already said, a pretty big turn off for me.

The cast is great on paper but they struggle with the pretentious dialogue and the fact that the film loses them in a grainy black & white world. I will always watch Donovan but that doesn't mean he's any good. Here he is alright but has precious little to actually do! Fonda is better and plays his character with a sense of humour that the wider film could well have benefited from - I wonder if the director got annoyed by Fonda not playing it straight when he clearly had arty aspirations. Lowensohn is not only beautiful but acts well in the title role but the astonishingly named Galaxy Craze was pretty much cardboard as Lucy.

Overall this is an interesting movie but it struggles under the weight of it's own pretensions. I found it to be different enough visually and script-wise to be interesting and even I found the apparent concerted effort to alienate the mainstream to be slightly off putting. An interesting effort but one that will irritate far more viewers than it will please."
"Net, The (1995)","Floppy disks? Dial up modems? To name just a couple of things. I suppose one of the problems of making movies that in any way revolve around technology is that technology evolves, and what seems cutting edge can quickly start to seem old fashioned. That's certainly the case with ""The Net."" Sandra Bullock did a passable job as Angela Bennett - a computer analyst of some sort who basically lives on ""The Net."" She works from home; she never interacts with anyone apparently except through computers. The only exception seems to be her mother, but her mother has Alzheimer's and doesn't know who she is. In 1995 the chat rooms and ""the best pizza in cyberspace"" and sending ""electronic mail"" probably would have seemed cutting edge to a lot of people. Less than 20 years later (and actually long before this) it's just really, really dated technology with rather grainy computer graphics - along with the aforementioned floppy disks and dial up modems. At times it's hard to get around that and settle into this movie.

And yet, at the same time, there's a strangely prophetic feel to this as well. I mean, in 1995 somebody made a movie that revolved exclusively around issues of identity theft and cyberterrorism - both very real concerns 20 years later. Not a bad job of gazing into the crystal ball, I'd say.

Angela gets caught up in a conspiracy by a group that seems to be trying to crash pretty much every computer system going. I have to admit that the plot came across at times as a bit convoluted. I wasn't entirely clear on the goals of the cyberterrorists; what they were hoping to accomplish. But they certainly did a good job of messing with Angela's life. While on vacation she meets and falls for a mysterious man who's part of the conspiracy. The conspirators then stole her identity and gave it to one of their own; they replaced her identity with that of a woman wanted by the police for a series of felonies. Basically her entire life was wiped out and replaced by a life she knew nothing about and that put her on the run, with nowhere to go for help. That was well done, and pretty smart. Her goal, of course, is to reveal the plot and regain her life.

There's some good action; and some rather cliché ""chase"" scenes involved. It stretches the bounds of credibility a bit, I think, by suggesting that there's hardly a person in the entire world who could vouch for who Angela really is. She's honestly had no contact with anyone? She spends every moment of every day in her apartment on a computer? If so, why did she go on vacation in the first place? Clearly she likes getting out. And her mother was in some sort of institution, and Angela clearly visited. Maybe her mother doesn't know her, but wouldn't some staff member of the institution know who she was? And wouldn't the company that sends her the ""best pizza in cyberspace"" have to have someone deliver it to her? There must have been someone who had seen her.

So, credibility's lacking a little bit, and this does have a bit of a quaint, old-fashioned feel to it. But Bullock is OK, and there's enough excitement in this to keep you watching. (6/10)"
Strange Days (1995),"I guess James Cameron made action films better for all of us. Not just for the audience, but for the actors and the people involved in the movies too. He even smashed the gender barrier in the world of action movies and gave us the toughest females ever (Sarah Connor, Ellen Ripley, Helen Tasker, and Lindsay Brigman). And in 1995 he wrote up a screenplay that had a really fascinating story about the impending millennium and he called it ""Strange Days"". But instead of directing it, he decided to hand over the directing duties to his ex-wife Katheryn Bigelow, who made ""Point Break"" a few years before. And I've gotta say, women have really earned their place in action cinema, and we owe it to good ol' James Cameron.

Strange Days tells the story taking place at the turn of the millennium from the 1000's to the 2000's and from 1999 to 2000. And due to the fact that it's a science fiction film, it features an outlawed device called SQUID that people can use with inserted discs to see, feel and experience an event that someone else already recorded. And a former cop named Lenny Nero (Ralph Fiennes) who is now a hustler and seller of this device frequently uses the thing that he devotes his life to in order to experience the old memories of his ex-wife. And two other sub-plots emerge when he gets a disc that reveals corruption in the LAPD and another that shows a serial killer stalking, raping and murdering women. And it all finally converges at the end.

Two years after playing the heartless Nazi Amon Goeth in ""Schindler's List"", Ralph Fiennes shows a completely different side of him in here. His character Lenny Nero is basically a vulnerable, weak guy who happens to be a lying, deceiving and vain hustler and due to his occasional silliness, it's almost impossible to see the negative aspects of his personality. He's also quite stubborn and a fool for love since his ex-wife chose fortune and fame over him. And Fiennes was perfectly cast here due to his skill of conveying several personality traits into a character. Also, his character is somewhat unique since he isn't really as macho and he seems to be more feminine due to his clothing style of silk and spandex. And we all know we can't keep ripping-off other movie characters to be make a profit, and ""Strange Days"" does the opposite. It does what it should do to get originality.

My favorite acting performance in here was, without a doubt, Angela Basset as Mace. We all know that James Cameron constantly puts tough female characters in his films, but Mace in ""Strange Days"" takes the cake! She serves as Lenny's bodyguard and provides a couple cool fight scenes. Mace used to be an average woman and then her husband got arrested and when he started doing time, Mace completely changed and became more masculine, kinda like Sarah Connor between the first two Terminator movies.

Tom Sizemore, who is a Bigelow regular, is great as Lenny's best pal and Juliette Lewis is great as Nero's ex-wife and she provides a realistic portrayal as the hot woman who wants nothing but money and could care less for morality and love. She also does some great singing in a couple scenes when she's performing with her band. And the dirty cop Steckler played by Vincent D'Onofrio before his Law and Order days, is played flawlessly and he's a pretty scary guy and he's willing to do anything to cover up what he and his partner did (although I'm not gonna tell exactly what in this review, you'll have to watch and find out).

""Strange Days"" has got it all; action, science fiction, suspense, and romance. The SQUID things were really something cool, original and creative, and it would be even better if it was really invented someday. This isn't really as action-packed as James Cameron's movies tend to be like, since it's got a different director, but the vision of Los Angeles is just remarkable, there's arson fires and riots packed in almost every scene and its just horrifying. Even though it hasn't happened yet, it makes you think and it makes you worry, especially if you're foolish enough to be living in LA.

And remember, a woman actually made one of the greatest action adventures of all time. Katheryn Bigelow, we salute you."
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","On the plus side, this film has a wonderful cameo by Robin Williams and Patrick Swayze proves he could successfully step into the lead role of any regional production of ""Auntie Mame."" After that, one can pick this film apart piece by piece.

But here are a few of the film's major problems: 1) Drag queens do not dress in drag 24/7. And certainly they do not sleep in drag. Drag is a costume, something worn as part of a show, an alternate identity. In fact the film would have been more interesting if we had got to know the characters in their everyday life as a contrast to their drag identities. But placing the guys in drag and keeping them there keeps them safely in the realm of a sight gag. The characters are not people, they are extented jokes.

2) This is a film about how gay men make the world nice for heterosexual lovers. This would have been truly ground-breaking if it had been about the romantic lives of this trio, not just portraying them, literally, as fairy godmothers who come to work romantic magic for straights. 3) The film is sexist. The trio come to this small town and teach men how to show respect by beating them up and solve all the women's problems by giving them self-esteem inducing makeovers. Men are villains and get violence; women are victims and get pampering. And, of course, gays earn the right to be ""fabulous."" Wouldn't it be interesting if someone made a film where women are taught to respect men and men were pampered their way to self-esteem? That'll never happen.

Sadly, ""Wong Foo"" truly thinks it is being bold and original, but every step of the way it falls back on clichés and tiresome stereotypes."
Billy Madison (1995),"This was on TV last night, and I watched it on the strength of the reviews here at imdb.com. I am AMAZED that so many people liked this pustulent, fetid, rancid discharge of a film. Its lack of comedy is only equalled by its immaturity and pointlessness. There is no acting, no humour, and a plot so thin I can only wonder how it survives holding the weight of its own rancid patheticness. I was literally slack jawed with shock at how bad this film is. I was frustrated with sorrow for the people who actually liked this - one reviewer says that he / she was laughing out loud. At what? How films like this ever get released? How Adam Sandler still has a career after this moronic turd of a film? Just awful. Dont say I did not warn you. By the way, this is only the 2nd review I have written on imdb.com. Generally I feel little need to, as previous posters sum up (generally) the pros and cons of a film very well, but I feel in this case, the public should be warned. I cannot BELIEVE there are so many good reviews for this film, and the truth needs to be told. I am actually offended that this rubbish got greenlighted, made and released, where actual (would be) decent films never see production.

Shocking."
Clerks (1994),"Rarely is a script so clearly the star of a movie, but ""Clerks"" is clearly a product of the unique mind behind it, Kevin Smith. This is a filmmaking debut with a clear idea of what it wants to say and how it wants to say it, namely in the form of casual conversation that ranges from profane to profound.

The vessels by which these thoughts and ideas are delivered go by the names of Dante (Brian O'Halloran) and Randal (Jeff Anderson), 22-year-old New Jersey convenience and video store clerks, respectively, who are pals despite drastically different attitudes toward their ""dead-end"" jobs. The film predominantly follows Dante over the course of a day at the Quick Stop, a day that he was never supposed to work in the first place. In addition to persistent stop- ins from Randal, he is visited by/chats with his girlfriend, Veronica (Marilyn Ghigliotti), grapples with the news about of a couple other ex-girlfriends and deals with a host of unusual customers, not to mention the shady characters who hang out outside the store including Jay (Jason Mewes) and Silent Bob (Smith).

""Clerks"" plays out as ""scenes at a convenience store"" for the majority of its runtime to the point that it could've been a play and almost worked just as well. Film, however, feels more fitting; there's something about the context of this actual dinky convenience store location and the way Smith carefully selects his shot angles in each scene (shot in black and white) that brings everything together. The ""theater"" would betray the down-to-earth New Jersey reality of it all, even though so much of the film centers on dialogue.

What Smith is able to convey in a series of conversations, most filmmakers have to construct elaborate scenes in order to communicate. He can take a conversation about blowjobs or something even more inane and turn it into something much bigger. That's a hell of a skill. The only pitfall is that none of the actors can reel in the cleverness and timing of Smith's words. In some scenes the acting sort of just dissipates leaving only dialogue – these poor actors have to make these quip-filled exchanges sound like natural banter between minimally educated middle-class slackers.

Nevertheless, the script carries ""Clerks"" to the notoriety Smith has earned over the last couple decades. It's an entertaining tennis match of dialogue that's sharp, occasionally satirical and most importantly, taps into the core of what young people struggling to do something with their lives all feel. And he doesn't just go there with the conversations; he illustrates it in the various seemingly mundane dilemmas and conflicts Dante encounters through the course of his day.

Maybe most significantly of all, Smith speaks for the outcast in ""Clerks."" He speaks for the guy living in his parents' basement, the guy working a convenience store job, the guy who spends his days loitering outside convenience stores or playing street hockey and other characters society frowns upon for not ""doing anything with their lives."" He points out that despite their disregard for societal protocols, they still have smart things to say and above all, like ""the rest of us,"" still yearn for meaning in their lives.

~Steven C

Thanks for reading! Visit Movie Muse Reviews for more"
Disclosure (1994),"1994's Disclosure shows viewers to a subject and issue that is coming more and more common in the workforce and society that is sexual harassment. You have Michael Douglas as a computer executive Tom Sanders, who rejects the advanced passion of his new boss an old-flame played perfect by the hot and sexy Demi Moore. Only to find out later that his whole life and career is on the line when he's accused of sexual harassment, the tables are turned only as he later finds out this is all a game of company conspiracy and sexual politics, the Sanders character is one you cheer for to win his lawsuit and career. I'm thankful for Barry Levinson and Michael Crichton who show with this film that sexual harassment can come from a female instead of a male. Men are sometimes wrongly stereotyped as the predators instead of the prey, and that many women in the workforce have ego problems and power trips just like the Moore character. Disclosure is a good movie not a great movie that shows women can be just as guilty as men with issues like sexual harassment, and remember be careful and stay away from a female with a little bit of given power."
Dolores Claiborne (1994),"Stephen King+ Kathy Bates is a winning combination. Though unlike Misery, this movie is not focusing on the horror aspect.

There is some shocking violence in this movie, but it's not the main thing. If you're looking for action look somewhere else. If you're looking for a great drama with a wonderful cast then this is your movie.

I just loved it! Stephen King is a master of story-telling as the past and present unfold in front of our eyes and we get one piece of the puzzle at the time up to the great climax at the end.

Taylor Hackford also did a great job directing this movie. There are some really cool visual effects quite similar to what Hackford did later in ""Devil's Advocate"" two years later."
Eat Drink Man Woman (1994),"To make the long story short, in this movie is shown the cycle of life: youth, maturity, old age, and how interact between them, with its ups and downs. Family, love, agreements, disagreements, relationships, friendship, birth and death.

  Despite the generational gaps, there is a common ground: the art of cooking, which appears as the silent and dispassionate observer which brings people and families together, and around which the life cycle unfolds.

Quite apart from this, i am an Asian food lover and this movie was a torture since i saw it with my empty stomach. Cooked meals depicted in the film are the epitome of culinary delight. One can do nothing but feeling irresistibly tempted by this festival of colors and flavors.

Probably they had hired traditional Chinese/Taiwanese food professional cooks.

Having said that, I turn off my computer, and go to dinner to a Korean restaurant next door to my place. : )

8,5/10"
Exotica (1994),"Atom Egoyan's ""Exotica"" is perhaps the most perfect and beautifully intricate film I have seen. Filmed on a $2 million Canadian budget with his mostly usual staple of actors it explores territory usually left unchartered in the film world.

Francis Brown (Bruce Greenwood) is a tax auditor for Revenue Canada who makes nightly visits to Exotica, a local gentleman's club, where he also asks for his favorite dancer, Christina (Mia Kirschner). The activity of the club is told to us by Eric, the D.J. (Elias Koteas)who makes suggestive comments about the dancers. The club is owned by the pregnant Zoe (Arsinee Khanjian; Egoyan's wife). The other main character of the story is Thomas Pinto (Don McKellar), a latently gay pet shop owner being audited by Francis.

The film is largely about replacements and rituals. Eric used to be Christina's lover and relives the relationship through MCing suggestive fantasies of her. The club used to be owned by Zoe's mother and she is taking her mother's place since it's easier than creating her own options. Francis has his niece (Sarah Polley) babysit while he's gone, even though there's no baby to sit and pays her $20 a night and pays Christina $5 a dance. Thomas goes to the opera on a regular basis and scalps tickets in order to meet up with other men. The film doesn't truly come together until the conclusion where everything makes sense.

This film features some great performances, especially Bruce Greenwood as the troubled and intense Francis. Elias Koteas is equally good as the jealous DJ. This is a sorely underrated film with the essentials of a masterpiece. The score is also excellent and I highly recommend the soundtrack as well.

Overall, one of my all-time favorite films. A must-see."
Ed Wood (1994),"Although I had never heard of Ed Wood before hearing of this film, I now understand why anybody would even consider making a film about him. Even though branded as ""the worst director of all time,"" Wood was refreshingly passionate about what he did. Of course, I can't really judge his work, but from what I saw in this movie I'm pretty sure that the critics are right about him.

But that's not the point of Ed Wood. Not at all. My favorite scene in the whole movie is the conversation between Wood and Orson Welles. One perhaps the best filmmaker of his time, the other a young, struggling filmmaker without experience or talent, but each knows what the other is going through. They have the same problems and the same ambitions. The fact that one is a genius and the other a total failure is only secondary.

The performances are all first-rate, starting with Depp and Landau and going all the way to the supporting cast which includes a great performance by Bill Murray. Opposing Ed Wood's statement that ""filmmaking is not about the tiny details,"" Tim Burton gave us another great film filled with wonderful details.

The film does not go into detail about Wood's experiences prior to and after making his first films which is understandable when you make a little research on this very website.

This film made me curious about Ed Wood's work and maybe I'll get over myself and check out Plan 9 from Outer Space or Glen or Glenda.

8.5/10"
Hoop Dreams (1994),"I'll never understand the USA's obsession with high school sports. Putting this much pressure on 14-18 year old kids and calling them athletes and referring to their basketball as a 'career' is harmful. Sure, it's an entertaining game but that's all it is. Once business takes over all bets are off and lives are ruined. The promise of the American dream of wealth and success is nothing but a bald-faced lie. These topics were briefly touched on but for the most part the movie was a rather passive documentary that simply chronicled two different boys' lives in high school basketball for four years. That in itself was interesting enough for me to give this movie a good rating. The people are compelling and it was good to know that eventually at least one of the boys came to realize that his NBA dreams were unrealistic. The movie still presents a powerful portrayal of the lower-class inner city blacks in America and the desperation they have to endure. One of the only outs for their kids seems to be sports scholarships. Enter the over-zealous coach, competitive scouts and legions of fans. It's interesting to see because no one in Canada is as obsessed with high school sports. I think it's mainly because it's the only way out for poor, inner-city blacks in America. The concept makes for an entertaining, emotional documentary."
Legends of the Fall (1994),"When I first saw the movie poster and the actors that was involved, I was expecting a pretty good story. In that department I was disappointed, it's basically a narrow love story that is cliché and very formulaic. The constant emotional or dramatic music that plays in almost every scene starts to get annoying after a while as well. The main highlight of this film is the young Brad Pitt and the makers of this movie knows this as well, and not because his character stood out or anything. But because it's the type of movie where the handsome man rides in with his horse and gets the female audiences to drool. The movie is basically about three brothers falling for the same girl and all the drama that goes with it. The story is also very slow moving and gets tedious after a while, I enjoy some romance movie but I can't really say I really enjoyed this one all that much. The pacing is awkward like some scenes were cut due to length, so I assume the book to probably be better. Some critics claim this movie is poetic, but I just found it mostly corny.

5.5/10"
"Madness of King George, The (1994)","A superlative drama. By now, most sophisticated movie-goers are aware that King George III's sickness might very well have been a result of porphyria, a hereditary disease that some doctors have traced back to Mary, Queen of Scots (i.e., George III's great-great-great-great-great grandmother). Whatever the cause, Nigel Hawthorne gives the performance of a lifetime as the tortured king. The conflict between George III and his heir, the Prince of Wales (the eventual King George IV), is brutally and unapologetically portrayed: the director does not spare us in his vivid reenactment of the combative and sour relationship that actually existed between the two men. As an American, one might suspect I'd be unsympathetic to the British monarch who presided over England's attempt to brutalize its colonies -- but George III's almost-wistful resentment of his errant ""colonists"" generates some sympathy for the man himself - a sympathy which is unexpectedly intensified by Hawthorne's sudden descent into incoherence, his dim, yet aching realization of what he has become, and his eventual recovery. George III was haunted by demons not of his own making; and no human being deserves the fate to which his disease, if such it was, eventually condemned him. ""The Madness of King George"" enlightened, entertained,and provoked: what more could one ask of a film?"
Natural Born Killers (1994),"Don't get me wrong because of the one-line summary. I think Stone is a very good overall director (Platoon comes to mind), but Natural Born Killers is his all-time worse movie.

It's not that I mind extreme violence. I'm a giant fan of Tarantino, and his script on the movie is obviously intelligent and witty. When it comes to the script, this movie is absolutely fine. But when it comes to the directing...

I don't know what happened to Stone when he directed it. Maybe he was half-asleep, in a bad mood or just was tempted by the devil. But anyway, this movie has been turned by his inept direction into a juggernaut. A sinking juggernaut.

The switches of color to black and white, the insane delusions, the below average soundtrack, the twisted colors, the worst joke ever in a movie - the absolutely stupid sitcom spoof, which is dumber then ""Plan 9 from Outer Space"", which does make you crack in laughter - but because you are laughing at the director's stupidity.

Once again, Stone is a great director. But I don't know what happened to him.

P.S. If Tarantino would have directed it, it would surely be a masterpiece. I ranked it 6 because of the great script and solid performances."
Outbreak (1995),"For years I avoided this film like well the plague. My inner critic informed me that it was just more Hollywood pap purpose built for the guileless and those less discerning. I should listen to my inner critic more Sam Daniels (Dustin Hoffman), Casey (Kevin Spacey) and Saul (Cuba Gooding Jr) are a team of highly trained (and Oscar winning) army scientists. When they identify that an extremely lethal and highly contagious virus known as the Motaba strain has somehow made it to the continental United States they immediately relay news of the threat up the line of management. Only it seems that for some reason the powers that be – among whose numbers are Billy (Morgan Freeman) and McClintock (Donald Sutherland) – ain't listening, despite all the evidence, scientific graphs, diagrams and powerpoint charts that practically demand to the audience that they should.

By the way all of the above have perfectly legitimate army ranks, but in a film this silly I like to refer to them as Sam, Billy and co Sam thinks that this new virus is reeeeeelllll bad, he tells his ex Robbie (Rene Russo), who is now a civilian scientist. Robbie initially ignores him just as Billy did, but when some gooey, pus-filled evidence oozes his way into her view she becomes more sympathetic to his claims, yet even with the mounting body count Billy and his superiors stubbornly dig in their heels, place their fingers in their ears and sing ""la-la-la-la-la-laaaaaa"" to drown out the facts – even when a small town in *gasp* heartland America becomes threatened by mass contagion.

Sam, Saul and Casey show up and start dispensing with both assistance and claims that things will only get worse to anyone who will listen – which appears to be no-one. Billy arrives on the scene to demand no more talk about this bizarre cover-up, and a cast of mostly good (and in many cases award winning) actors wallow in this mediocrity for another 90 minutes of ennui.

As Sam and Saul go to increasingly great lengths to solve the case and find the cure things get altogether nonsensical, especially once they realise the 'carrier' is a tiny illegal immigrant monkey from Africa, lost somewhere in one of the 50 some landlocked states.

As the virus mutates, morphs and generally becomes more aggressive, the 'management' spout speeches and assorted tripe with buzzwords like 'quarantine', 'containment' and 'eradication', and even if Cuba Gooding Jr said ""Show me the monkey!"" I wouldn't have been surprised.

Alas he didn't, as it might have given me my one and only chuckle in this interminably long and exponentially sillier dross. Another clichéd button pusher purpose built to scare the gormless and all too trusting.

I recently watched Daylight, another carefully calculated Hollywood built manipulator designed to provoke a response. But that was actually quite well done, a thousand times better than this microscopic bug driven crap. So instead of saying I'd rather watch Daylight a dozen times rather than this I'll say I'd rather watch any of Sly's crappier films a dozen times than this again OK maybe not 'Stop! Or my Mom will Shoot'

Final Rating – 4.5 / 10. If you can't guess that I think this film sucks by now I don't know what to tell you. So instead of a neat summation I'll merely add this fun fact: Kevin Spacey rocks the worst dyed wig of any actor I think I have ever seen in this movie."
"Professional, The (1994)","I first saw this in the late 90s. Then again in the mid 2k on a dvd i own.

Revisited the remastered extended version last night with my family.

This movie is more than just a hitman or an assassin movie.

The music is top notch, the characters are very well developed, the action scenes n direction are stylish.

But the best part are the scenes between Reno n Portman. Leon is amazingly n very differently portrayed by Reno.

There is a Bollywood copy known as Bichoo (Scorpio).

The only thing good in the Bollywood movie is that the guy who played Tony gives away all of the hitman's money to the girl whereas in the original, the character of Tony gives only a single currency note to Mathilda n keeps blabbing the same ""safer than the usual bank story""."
Priest (1994),"Priest, by Antonia Bird, is very beautiful and also provocative film about faith, church, forgiveness and tolerance, which all have as many shapes as there are human beings. The film tells the story of a priest who arrives to new town and soon he notices some things he don't consider too acceptable, and learns also that incredible and selfish evil lives inside every human being, including himself.

The film is a powerful study about religion and many ways to interpret and obey its orders. How can a priest do his ""good"" job as he is rotten and evil inside and there is always the chance of Sin lurking somewhere? The main point is that no human is purely good and without any flaws and everyone sins, priests too. The purification can be reach only by forgiving and being tolerant and loving towards others, and thus the peace of mind and happiness may be reached: trying to be as good as human being can. Forgiveness and love are the most important things and the film ends in extremely beautiful scene at the church, as at least one little person forgives the priest for his ""crimes"" and sees into the heart and soul of the priest. We cannot judge someone for something because there are no sinless people in the world. The narrow-mindedness is one problem the film deals with, and it is sad to see that these things take place in real life, too. The film is very deep and beautiful and also funny and it unfolds more and more with each viewing time. This should be seen by persons who ""cannot forgive"" someone for something he/she has done. What is the benefit people think they get by not forgiving someone and hating someone? As I mentioned, the power of love, forgiveness, and tolerance are the main themes of the film so there are no people in the world, who this film cannot be recommended. This is like Abel Ferrara's and his screenwriter's work, but not as fierce and relentless as their work. Priest is a little more restrained and ""easier for everyone to watch"" version of the themes of Ferrara and St. John.

Remarkable, beautiful, touching and forces the viewer to think. 9/10 masterpiece."
Quiz Show (1994),"In the 1950's the law didn't protect as a good as it does today. Quiz Show movie was shown to the public in 1994. It dramatizes about the scandals in the show Twenty One because there was discrimination with Herbert Stemple who was a humble and smart person (nerd). In the Twenty One game, Herbert was playing with an opponent. In that game the host was Jack Barry who asked the questions to the contestants. They played for points, so the person who scored highest won the game. In that game Herbert won $64,000 dollars and after that he was still winning various games.

The producers, who were Dan Enright and Albert Freedman, were seeing that the program didn't show the ratings that they wanted, so they expected that was for the nerdy guy who had a poor appearance. So Dan Enright and Albert Freedman contacted Van Doren, who was handsome with a good appearance, and was a college professor in the Columbia University. The producers met with him before the show to tell him that they were going to give him the answers because they wanted him to be the protagonist for all the shows. At the same time they talked to Herbert to tell him that if he lost the game they are going to put him in another show. So they played. When Barry asked him the last question and Herbert knew it, but he missed the answer and obviously Van Doren won.

Van Doren was winning a lot of shows and making a lot of money in the easy way called FRAUD. Then appeared Dick Goodwin, who was an idealistic Congressional lawyer, and he got access to Van Doren. He was visiting him for several times and Goodwin started to suspect about why Van Doren was wining all the quiz shows. After that Barry was investigated in anywhere to try the proof that the Twenty One show was a fraud. Then Van Doren was tired about that he was doing and in the next show he told the producers that he didn't want to win with their help because it was to be a scandal for him and his family. So he lost the next game. Van Doren went to talk with his father and he was disappointment because his son was embarrassed his family with that fraud.

So, Van Doren was embarrassed and he decided to say the truth in the committee meeting in Washington because he thought that is better for the people felt that he had deceived them. Yet he felt peace inside himself, and the producers were fired for the fraud. The Twenty One show was canceled.

In my opinion, I didn't like the end of the movie because the law didn't work well because nobody went to the jail. If the people do a fraud they have to go to jail because they were wrong. In the movie Van Doren just said, ""I made a mistake and that's all"". And he walked way like he didn't do anything.

In conclusion, sometimes the people don't make the money, the money makes the people"
Three Colors: Red (1994),"British critics were always envious as to how French cinema effortlessly made intelligent films containing a lot of talking. Three Colours: Red was directed and co-written by Polish Kieslowski and is set in Swiss Geneva. Although if you have ever been to Geneva Airport, there is an exit which takes you to French soil.

The film in his heart has two stories that could be interchangeable. Is it a story about the law student Auguste or the experiences of the judge in his younger days?

Valentine is a student and part time model living in Geneva, her boyfriend is in England. She runs over a dog and goes to see the owner, a retired cynical and aloof Judge. She discovers that he uses devices to eavesdrop on his neighbours phone conversations.

One of the neighbour's Karin is the girlfriend of Auguste, the law student who lives near Valentine's house. Although horrified by the Judge's actions she gets to know the Judge and they become friends.

This film was the last of the Three Colours Trilogy and it signifies Fraternity. The characters who are disparate are connected somehow. Auguste and Valentine are neighbours and so is the Judge and Karin. Judge's relationship with a past girlfriend mirrors the unravelling of Auguste's and Karin's.

By the end the characters mingle with some of the characters from the other two films. Kieslowski brings his films full circle.

It is a thoughtful film but it also has lots and lots of talking. Red plays a strong element in the design and cinematography, although it is well made, even elegantly constructed I did find the pace leaden."
Three Colors: Blue (1993),"There's a car crash and a great composer and his daughter are killed. His wife, Juliet Binoche survives.... sort of. She tries to kill herself, but cannot, so she .... puts everything in trust for her mother and her husband's servants, orders the house sold and the proceeds added to the trust, has one night of passion with her husband's colleague, Benoît Régent, then leaves. She rents a cheap apartment, spends her time watching other people, and drifts.

She tries to disappear into nothingness. However the world keeps intruding.

Since this is the first of Krzysztof Kieslowski's TROIS COULEURS trilogy, I kept looking at the colors. He's obvious in his palette, using blue for sadness, red for life, and a general sepia wash for the anomie and observational phase of the movie.

Yet to reduce a discussion of this fine movie to the technical tricks of the trade does no justice to its rich story, and the way everything in the world comes together to bring Miss Binoche to a realization of her own place in the world and her own nature. There are some startling realizations along the way, and Kieslowski and Miss Binoche are patient and deliberate in this portrait, teasing the audience into being interested in this character, who seems to be nothing without her husband and child, and desires to be nothing. In the end, I like to think, like Kieslowski and Binoche's Julie, we are all more than we seem."
Three Colors: White (1994),"White is a Polish film in Polish and French with English subtitles. The film is the second series in the Three Colours trilogy which started with the film Blue and ends with Red. The film takes place in France where a man named Karol Karol whose wife Dominique just divorced him. To make matters work Karol's bank account is frozen and he has no money and no place to go. In the subway he meets a man named Mikolaj who helps him get back to his homeland of Poland. Karol eventually gets there, but not the way he planned on. Once he gets to Poland some friends help him get back on his feet and establish himself. Soon he is doing fine, but is still upset over what Dominique did to him. So with some more help he plans a scheme of revenge to get back at her. Winner of The Silver Berlin Bear for Best Director (Krzysztof Kieslowski, who also co-wrote the film) at The Berlin International Film Festival. White has good direction, a good script, good performances by the entire cast, good original music and good cinematography. White is a very interesting film. From where it started off in the beginning I had no idea how it would end or what would happen next. It kept me following the movie eagerly waiting to see what happened next. It is a very smart and sharp story and the acting and great direction make this film really stand out as well. This film is in no ways similar to Blue, the previous film in the series and I really admire the director for making two totally different films that each work really well. I really loved White because of it's sharp script and because it kept me compelled and interested and I really did not know how it was going to turn out. After these two great films I'm looking forward to completing the series by watching Red. Judging by what I thought of Blue and White, I'm sure I'm going to like Red very much as well."
Stargate (1994),"""Stargate""'s an exciting, high concept science fiction film from Roland (""Independence Day"") Emmerich. With a capable cast, solid script and excellent set design, this is a big-budget adventure for viewers looking for pure escapist fun.

The ever reliable Kurt Russell plays the square-jawed, world weary Jack O'Neil, who is responsible for leading the military mission to another world. James Spader plays the brilliant archaeologist, Dr. Daniel Jackson. At the time, this was a different type of role for Spader and he handles the humorous content of his scenes with great success.

There's also an appearance by ""The Crying Game""'s Jaye Davidson as the evil baddie, Ra. Although Davidson's role is quite small, he brings an other-worldly presence to his part.

The score by David Arnold is excellent.

A great idea for a movie, I can't help but think the concept would have made a successful television series..."
